repo_name,language,stars,forks,created_at,description
google-gemini/computer-use-preview,Python,1926,272,2025-05-06T00:20:31Z,
oceanbase/seekdb,C++,1926,151,2025-10-21T11:31:11Z,"The AI-Native Search Database. Unifies vector, text, structured and semi-structured data in a single"
coleam00/mcp-crawl4ai-rag,Python,1926,561,2025-05-03T14:52:57Z,Web Crawling and RAG Capabilities for AI Agents and AI Coding Assistants
chaitin/MonkeyCode,TypeScript,1923,225,2025-06-25T06:35:32Z,企业级 AI 编程助手，专为 研发协作 和 研发管理 场景而设计。
JHDev2006/Super-Mario-Bros.-Remastered-Public,GDScript,1923,224,2025-09-13T15:29:58Z,"A Remake / Celebration of the original 'Super Mario Bros.' games. Features new levels, custom modes,"
lemonade-sdk/lemonade,Python,1918,157,2025-05-15T19:17:39Z,Lemonade helps users discover and run local AI apps by serving optimized LLMs right from their own G
bug-bit/fckvip,Sin especificar,1918,35,2025-06-14T08:38:49Z,一个解锁部分软件会员与拓展功能增强的模块
SakanaAI/AI-Scientist-v2,Python,1916,372,2025-04-08T06:37:25Z,The AI Scientist-v2: Workshop-Level Automated Scientific Discovery via Agentic Tree Search
FoundationAgents/awesome-foundation-agents,Sin especificar,1915,182,2025-03-24T02:30:37Z,About Awesome things towards foundation agents. Papers / Repos / Blogs / ...
typedgrammar/typed-japanese,TypeScript,1914,21,2025-03-18T04:40:52Z,🌸 Learn Japanese grammar with TypeScript
glidea/banana-prompt-quicker,JavaScript,1905,151,2025-11-21T10:33:50Z,🍌Awesome Prompts; Nano Banana；Banana Pro; Gemini；AI Studio；Prompt Quickly[正在开发 Sidebar 高级功能，敬请期待]
baturyilmaz/wordpecker-app,TypeScript,1902,181,2025-01-20T12:26:43Z, A personalized language-learning tool that combines Duolingo-style lessons with your own curated vo
bbruceyuan/LLMs-Zero-to-Hero,Jupyter Notebook,1902,130,2025-01-05T13:47:22Z,从无名小卒到大模型（LLM）大英雄~ 欢迎关注后续！！！
supertone-inc/supertonic,JavaScript,1898,172,2025-11-18T08:23:58Z,"Lightning-Fast, On-Device TTS — running natively via ONNX."
MoonTechLab/Selene,Sin especificar,1896,323,2025-09-20T08:29:29Z,一个以 MoonTV v100 版本 / Helios 为后端的客户端，支持 iOS、Android、MacOS 和 Windows，并针对各端体验优化
sst/models.dev,TypeScript,1893,325,2025-06-04T20:51:31Z,An open-source database of AI models.
legions-developer/evilcharts,TypeScript,1889,62,2025-07-16T11:41:41Z,A Beautiful & Animated Chart UI Website built on top of shadcn & recharts.
gamosoft/NoteDiscovery,JavaScript,1887,151,2025-11-05T12:54:29Z,Your Self-Hosted Knowledge Base
hafrey1/LunaTV-config,JavaScript,1887,675,2025-06-05T12:19:17Z,MoonTV/LunaTV源配置，每日自动检测API状态，可在CF部署CORSAPI中转被墙API，本人提供的CORSAPI仅为测试使用，请勿滥用！
RLinf/RLinf,Python,1886,178,2025-08-14T03:52:19Z,RLinf is a flexible and scalable open-source infrastructure designed for post-training foundation mo
pollen-robotics/AmazingHand,Python,1885,175,2025-06-25T16:10:41Z,Code and model to control the AH!
Marktechpost/AI-Tutorial-Codes-Included,Jupyter Notebook,1884,431,2025-05-15T09:00:54Z,Codes/Notebooks for AI Projects
little-book-of/linear-algebra,Jupyter Notebook,1881,58,2025-09-02T03:28:30Z,"A concise, beginner-friendly introduction to the core ideas of linear algebra."
browserbase/open-operator,TypeScript,1880,328,2025-01-23T23:36:18Z,A template for building web agents with Stagehand on Browserbase
treadiehq/port-kill,Rust,1880,49,2025-08-24T02:58:20Z,Port Kill helps you find and free ports and caches blocking your dev work.
LTH14/JiT,Python,1876,113,2025-11-10T22:37:40Z,PyTorch implementation of JiT https://arxiv.org/abs/2511.13720
jmiao24/Paper2Agent,Jupyter Notebook,1868,307,2025-09-09T11:06:50Z,Paper2Agent is a multi-agent AI system that automatically transforms research papers into interactiv
XiaomiMiMo/MiMo,Python,1868,75,2025-04-26T09:31:17Z,MiMo: Unlocking the Reasoning Potential of Language Model – From Pretraining to Posttraining
keleus/BewlyCat,Vue,1867,32,2025-02-25T12:36:28Z,BewlyCat——基于BewlyBewly开发的Bilibili拓展
Chainlift/liftkit,CSS,1865,40,2025-04-09T20:08:32Z,Components from design to production
RoversX/LaunchNext,Swift,1862,97,2025-09-16T14:08:59Z,"Bring your Launchpad back in MacOS26+ ,highly customizable, powerful, free."
Yuyz0112/claude-code-reverse,JavaScript,1861,329,2025-02-25T16:12:21Z,A Tool to Visualize Claude Code's LLM Interactions
alexykn/sps,Rust,1851,20,2025-04-12T09:12:20Z,Rust based package manager for macOS
OpenHelix-Team/VLA-Adapter,Python,1850,163,2025-09-20T10:20:54Z,VLA-Adapter: An Effective Paradigm for Tiny-Scale Vision-Language-Action Model
perplexityai/modelcontextprotocol,TypeScript,1850,263,2025-03-10T19:44:02Z,The official MCP server implementation for the Perplexity API Platform
microsoft/Foundry-Local,Svelte,1849,225,2025-03-31T21:51:15Z,
weaviate/elysia,Python,1849,262,2025-04-14T12:29:47Z,Python package and backend for the Elysia platform app.
caelestia-dots/caelestia,TypeScript,1847,149,2025-01-18T05:00:53Z,A very segsy rice
athasdev/athas,TypeScript,1841,182,2025-06-21T13:14:47Z,"A lightweight, cross-platform code editor, built with Tauri (Rust and React) with Git support, AI ag"
gyoridavid/ai_agents_az,Python,1840,525,2025-03-29T16:15:26Z,
TEN-framework/ten-vad,C,1838,144,2025-04-29T04:24:45Z,"Voice Activity Detector (VAD) : low-latency, high-performance and lightweight"
cosin2077/easyVoice,TypeScript,1837,263,2025-03-15T08:12:01Z,开源文本转语音工具，支持超长文本，多角色配音
utkarshdalal/GameNative,C,1836,70,2025-04-21T11:25:27Z,Lightweight unofficial Steam client for Android
yan5xu/ququ,JavaScript,1835,178,2025-09-20T06:26:58Z,开源免费的 Wispr Flow 替代方案 | 集成FunASR本地模型和可配置大语言模型的下一代中文桌面语音工作流
Wirasm/PRPs-agentic-eng,Python,1835,562,2025-06-21T07:13:38Z,"Prompts, workflows and more for agentic engineering "
ArgeliusLabs/Chasing-Your-Tail-NG,Python,1833,346,2025-02-18T16:17:45Z,MUCH Improved version of the Python Chasing Your Tail Tool to help you determine if you're being fol
ericc-ch/copilot-api,TypeScript,1832,311,2025-01-11T01:54:45Z,Turn GitHub Copilot into OpenAI/Anthropic API compatible server. Usable with Claude Code!
rachelos/we-mp-rss,TypeScript,1830,308,2025-05-14T07:28:21Z,✨符合阅读习惯的微信公众号助手、微信公众号转MarkDown、微信公众号转PDF、定时更新订阅公众号文章、生成微信公众号RSS订阅源、导出微信公众号订阅源、支持微信公众号Webhook/微信公众号AP
metatool-ai/metamcp,TypeScript,1828,264,2025-01-22T11:58:52Z,"MCP Aggregator, Orchestrator, Middleware, Gateway in one docker"
CodeWithCJ/SparkyFitness,TypeScript,1826,77,2025-06-21T14:00:39Z,"SparkyFitness: Built for Families. Powered by AI. Track food, fitness, water, and health — together."
NanoNets/docext,Python,1825,137,2025-03-25T03:56:46Z,"An on-premises, OCR-free unstructured data extraction, markdown conversion and benchmarking toolkit."
android/androidify,Kotlin,1820,248,2025-05-09T11:20:13Z,Sample app for Androidify
ChrispyBacon-dev/DockFlare,Python,1819,68,2025-04-12T07:03:12Z,DockFlare: Automate Cloudflare Tunnels with Docker Labels
vllm-project/vllm-omni,Python,1819,225,2025-09-11T00:34:43Z,A framework for efficient model inference with omni-modality models
massgravel/TSforge,C#,1816,273,2025-02-05T09:45:23Z,A collection of activation/evaluation extension methods for Windows Vista through 11.
LeCAR-Lab/ASAP,Python,1816,180,2025-01-28T01:06:43Z,"[RSS 2025] ""ASAP: Aligning Simulation and Real-World Physics for Learning Agile Humanoid Whole-Body "
agent-infra/sandbox,Python,1813,154,2025-08-06T14:51:05Z,"All-in-One Sandbox for AI Agents that combines Browser, Shell, File, MCP and VSCode Server in a sing"
openai/gpt-5-coding-examples,HTML,1804,244,2025-08-07T01:06:40Z,GPT-5 coding examples
luzhenhua/NCE-Flow,JavaScript,1804,305,2025-10-07T06:14:22Z,新概念英语在线点读，点句即读、连续播放，支持 EN / EN+CN / CN。
GBALATRO/balatro-gba,C,1802,69,2025-01-31T22:42:09Z,
brightdata/brightdata-mcp,JavaScript,1801,233,2025-04-15T10:55:56Z,A powerful Model Context Protocol (MCP) server that provides an all-in-one solution for public web a
jd-opensource/OxyGent,Python,1800,260,2025-07-18T02:40:42Z,Multi-agent collaboration framework
fuergaosi233/claude-code-proxy,Python,1796,242,2025-06-22T17:31:28Z,Claude Code to OpenAI API Proxy
lucidrains/titans-pytorch,Python,1795,182,2025-01-08T15:26:27Z,"Unofficial implementation of Titans, SOTA memory for transformers, in Pytorch"
Simon-He95/markstream-vue,Vue,1792,104,2025-05-22T08:28:26Z,"A Vue 3 renderer specifically built for AI-powered streaming Markdown: Monaco incremental, Mermaid p"
SkyworkAI/Matrix-Game,Python,1792,186,2025-05-06T10:01:43Z,"Matrix-Game 2.0: An Open-Source, Real-Time, and Streaming Interactive World Model"
bytebase/dbhub,TypeScript,1792,156,2025-03-09T16:36:38Z,"Zero-dependency, token-efficient database MCP server for Postgres, MySQL, SQL Server, MariaDB, SQLit"
yifan123/flow_grpo,Python,1792,106,2025-05-08T13:07:56Z,[NeurIPS 2025] An official implementation of Flow-GRPO: Training Flow Matching Models via Online RL
nv-tlabs/3dgrut,Python,1791,170,2025-03-20T00:06:26Z,Ray tracing and hybrid rasterization of Gaussian particles
the-ora/browser,Swift,1789,60,2025-08-09T22:25:31Z,"Less noise, more browsing."
usertour/usertour,TypeScript,1788,111,2025-01-24T10:40:44Z,"Usertour is an open-source user onboarding platform. It allows you to create in-app product tours, c"
jamubc/gemini-mcp-tool,TypeScript,1788,145,2025-06-29T06:45:11Z,"MCP server that enables AI assistants to interact with Google Gemini CLI, leveraging Gemini's massiv"
openpubkey/opkssh,Go,1786,82,2025-03-16T15:32:26Z,opkssh (OpenPubkey SSH)
intruder-io/autoswagger,Python,1784,159,2025-07-03T14:13:51Z,Autoswagger by Intruder - detect API auth weaknesses
wendy7756/AI-Video-Transcriber,Python,1781,214,2025-08-28T06:27:27Z," Transcribe and summarize video content using AI. Open-source, multi-platform, and supports multiple"
Kyant0/AndroidLiquidGlass,Kotlin,1780,122,2025-06-18T10:15:31Z,Jetpack Compose Liquid Glass effect
LeapLabTHU/Absolute-Zero-Reasoner,Python,1779,291,2025-05-02T02:43:09Z,Official Repository of Absolute Zero Reasoner
SpaceTimee/Fusion-JetBrainsMapleMono,Python,1777,30,2025-02-10T08:15:39Z,JetBrains Maple Mono: The free and open-source font fused with JetBrains Mono & Maple Mono
Spu7Nix/obamify,Rust,1777,119,2025-09-01T07:37:08Z,revolutionary new technology that turns any image into obama
docker/cagent,Go,1775,205,2025-09-01T12:14:45Z,Agent Builder and Runtime by Docker Engineering
jennyzzt/dgm,Python,1773,382,2025-05-23T14:25:57Z,Darwin Gödel Machine: Open-Ended Evolution of Self-Improving Agents
ConsistentlyInconsistentYT/Pixeltovoxelprojector,Python,1769,470,2025-03-31T16:31:43Z,Projects motion of pixels to a voxel
firecrawl/fireplexity,TypeScript,1768,316,2025-06-19T23:26:27Z,"🔥 Open Source Perplexity like AI search engine with real-time citations, streaming responses, and li"
wassim249/fastapi-langgraph-agent-production-ready-template,Python,1761,396,2025-04-07T16:54:25Z,A production-ready FastAPI template for building AI agent applications with LangGraph integration. T
ferronweb/ferron,Rust,1761,80,2025-02-09T13:20:22Z,"A fast, memory-safe web server written in Rust."
microsoft/AI-Red-Teaming-Playground-Labs,TypeScript,1760,261,2025-05-07T22:48:24Z,AI Red Teaming playground labs to run AI Red Teaming trainings including infrastructure.
elaineyu1031/Open-ACS,C,1758,167,2025-10-12T04:01:10Z,
Tencent-Hunyuan/HunyuanVideo-I2V,Python,1757,179,2025-03-04T12:02:05Z,HunyuanVideo-I2V: A Customizable Image-to-Video Model based on HunyuanVideo
Omni-Avatar/OmniAvatar,Python,1754,158,2025-06-17T13:06:06Z,
langchain-ai/open-agent-platform,TypeScript,1751,377,2025-04-16T00:45:17Z,"An open-source, no-code agent building platform."
stepfun-ai/gelab-zero,Python,1748,145,2025-11-28T14:42:44Z,"GELab: GUI Exploration Lab. One of the best GUI agent solutions in the galaxy, built by the StepFun-"
aaronjmars/opendia,JavaScript,1745,137,2025-06-11T14:28:15Z,"Connect your browser to AI models. Just use Dia on Chrome, Arc or Firefox."
multigres/multigres,Go,1745,67,2025-06-10T14:19:48Z,Vitess for Postgres
apple/pico-banana-400k,Python,1745,78,2025-10-21T21:15:35Z,
FullAgent/fulling,TypeScript,1741,169,2025-10-11T02:31:07Z,"Fulling is an AI-powered Full-stack Engineer Agent. Built with Next.js, Claude, shadcn/ui, and Postg"
bytedance/DreamO,Python,1737,129,2025-04-21T09:40:55Z,[SIGGRAPH Asia 2025] DreamO: A Unified Framework for Image Customization
eeeeeeeeee-code/POC,Sin especificar,1735,472,2025-03-04T14:54:36Z,备份的漏洞库，3月开始我们来维护
agentset-ai/agentset,TypeScript,1729,144,2025-03-10T04:52:13Z,"The open-source RAG platform: built-in citations, deep research, 22+ file formats, partitions, MCP s"
wyeeeee/hajimi,Python,1728,5526,2025-03-31T06:30:32Z,这是一个基于 FastAPI 构建的 Gemini API 代理
policy-gradient/GRPO-Zero,Python,1725,83,2025-04-08T03:57:54Z,Implementing DeepSeek R1's GRPO algorithm from scratch
idootop/open-xiaoai,Rust,1725,190,2025-04-07T12:28:45Z,🔊 让小爱音箱「听见你的声音」，解锁无限可能。 
nook-browser/Nook,Swift,1724,63,2025-08-01T21:25:52Z,"A new browser, not owned by Atlassian."
xxnuo/serverless-qrcode-hub,JavaScript,1721,658,2025-03-14T08:21:22Z,苦于微信群聊二维码频繁变动，开发这个能生成永久二维码的工具，仅需后台统一更新新二维码。不需要服务器。也可作为 URL 缩短链接服务使用。
meituan-longcat/LongCat-Video,Python,1721,233,2025-10-25T06:49:49Z,
midudev/curso-python,Python,1719,264,2025-01-15T08:31:27Z,Curso de Python desde cero y para todos los públicos con ejercicios
rizethereum/claude-code-requirements-builder,Sin especificar,1717,170,2025-06-27T23:24:02Z,
crystaldba/postgres-mcp,Python,1713,190,2025-03-24T18:28:53Z,Postgres MCP Pro provides configurable read/write access and performance analysis for you and your A
karol-broda/snitch,Go,1712,29,2025-08-27T08:32:47Z,a prettier way to inspect network connections
nubskr/walrus,Rust,1710,61,2025-09-17T02:25:21Z,🦭 High Performance kafka alternative written in rust
Xiaojiu-z/EasyControl,Python,1705,127,2025-03-06T09:33:30Z,"Implementation of ""EasyControl: Adding Efficient and Flexible Control for Diffusion Transformer""(ICC"
browser-use/macOS-use,Python,1703,174,2025-01-23T00:35:15Z,Make Mac apps accessible for AI agents
ling-drag0n/CloudPaste,JavaScript,1702,943,2025-04-02T10:23:52Z,A Cloudflare-based online text/file sharing platform that supports multiple syntax Markdown renderin
VibiumDev/vibium,Go,1701,75,2025-12-12T00:56:53Z,Browser automation for AI agents and humans
VoltAgent/awesome-claude-skills,Sin especificar,1700,117,2025-10-28T08:55:32Z,The awesome collection of Claude Skills and resources.
stevedylandev/bhvr,CSS,1699,77,2025-04-26T23:45:43Z,"A monorepo template using Bun, Hono, Vite, and React"
gensyn-ai/rl-swarm,Python,1696,642,2025-02-25T04:21:53Z,A fully open source framework for creating RL training swarms over the internet.
SaiAkhil066/DeepSeek-RAG-Chatbot,Python,1691,242,2025-01-30T10:15:46Z,"100 % FREE, Private (No Internet) DeepSeek’s Advanced RAG: Boost Your RAG Chatbot: Hybrid Retrieval "
alchemy-run/alchemy,TypeScript,1691,104,2025-01-17T02:06:40Z,Infrastructure as TypeScript
run-llama/notebookllama,Python,1690,220,2025-06-27T20:48:40Z,"A fully open-source, LlamaCloud-backed alternative to NotebookLM"
FireRedTeam/FireRedASR,Python,1690,154,2025-01-24T11:25:35Z,"Open-source industrial-grade ASR models supporting Mandarin, Chinese dialects and English, achieving"
NVIDIA/cutile-python,Python,1688,87,2025-06-13T22:07:17Z,cuTile is a programming model for writing parallel kernels for NVIDIA GPUs
BytedTsinghua-SIA/DAPO,Python,1686,76,2025-03-17T14:29:24Z,An Open-source RL System from ByteDance Seed and Tsinghua AIR
other-blowsnow/n8n-i18n-chinese,JavaScript,1685,206,2025-03-06T04:25:29Z,n8n 配置多语言
cloudflare/workers-oauth-provider,TypeScript,1685,107,2025-03-11T15:10:09Z,OAuth provider library for Cloudflare Workers
numz/ComfyUI-SeedVR2_VideoUpscaler,Python,1684,124,2025-06-20T15:51:18Z,Official SeedVR2 Video Upscaler for ComfyUI
adrianhajdin/react-movies,JavaScript,1683,157,2025-01-24T13:38:19Z,"Dive straight into React—from basic JSX to advanced hooks—and build a real, modern app in this hands"
ravendevteam/talon,Python,1682,69,2025-01-27T01:41:21Z,Simple utility to debloat Windows in 2 clicks.
elevenlabs/ui,TypeScript,1682,116,2025-09-03T16:29:41Z,ElevenLabs UI is a component library and custom registry built on top of shadcn/ui to help you build
signerlabs/Klee,TypeScript,1678,135,2025-02-27T03:34:31Z,Secure and local AI on your desktop with a built-in RAG knowledge base and Markdown note support.
j4wg/interview-coder-withoupaywall-opensource,TypeScript,1677,586,2025-03-14T20:36:30Z,interview-coder-withoupaywall-opensource
ravitemer/mcphub.nvim,Lua,1675,67,2025-02-19T06:55:16Z,An MCP client for Neovim that seamlessly integrates MCP servers into your editing workflow with an i
KlingTeam/ReCamMaster,Python,1675,80,2025-03-14T12:42:53Z,[ICCV'25 Best Paper Finalist] ReCamMaster: Camera-Controlled Generative Rendering from A Single Vide
Simple-Efficient/RL-Factory,Python,1674,157,2025-05-23T03:43:44Z,Train your Agent model via our easy and efficient framework
SakanaAI/continuous-thought-machines,Python,1673,256,2025-05-11T01:05:52Z,"Continuous Thought Machines, because thought takes time and reasoning is a process."
samqin123/MoonTV,TypeScript,1672,31430,2025-06-20T03:02:45Z,
